Central_face,Forehead,Forehead_left,Forehead_right,Lower_lip,Nose,Peripheral_face
1.239091345,1.269529143,1.631618087,1.159846102,2.198432898,1.944055349,1.292015632
0.950682428,1.136590587,1.292457110,0.946241177,0.274805668,1.061788814,1.042157626
0.981090309,1.076681102,1.213758801,0.885512294,0.238004690,0.628074140,1.079168247
0.788795837,1.033738251,1.308332722,1.066683756,0.286966809,0.897025105,1.205118715
0.456576356,0.784521134,0.825242520,0.743348506,0.086196731,0.600396781,0.490331129
0.459534392,0.508527733,0.435749146,0.446842155,-0.640396413,0.751435092,0.007940165
0.295805530,0.584427044,0.669052534,0.841305170,-1.133432842,-0.056770012,0.011389428
0.089806699,0.265660523,0.175693820,-0.010919516,-0.423380019,0.239447851,0.672705621
-0.276169545,0.317628095,0.472812879,0.370188708,-0.873654907,-0.247412094,-0.046779821
-0.435664154,-0.294302425,-0.383679523,-0.354015618,-0.624873222,-0.341652606,-0.272723165
-0.573196245,-0.311954195,-0.367290574,-0.299866065,-0.825933016,-0.146600269,-0.133009069
-1.102251532,-0.555906184,-0.832283655,-0.060519476,-1.424125695,-0.777238137,-0.841426902
-1.104674202,-0.791338969,-0.916332296,-0.594324199,-0.124788572,-1.032974940,-0.606751950
-1.244488242,-1.004515885,-1.030106878,-1.087327831,-0.166515674,-1.144212693,-0.817960950
-1.575783777,-1.299617253,-1.230285418,-1.576342344,-0.902689965,-1.310723153,-1.449776267
-1.719827424,-1.385563330,-1.581994152,-1.179621775,-0.241813607,-1.618256012,-1.142352288
-1.581169549,-1.550264932,-1.447745437,-1.441794084,-0.792656914,-1.748061907,-1.769377471
-1.281613062,-1.245444085,-1.176040495,-1.262514789,-0.295511747,-1.344596678,-0.918525556
-0.709746298,-0.940026293,-0.929734088,-0.970433284,-0.289996888,-0.960050633,-0.434844215
-0.074112871,-0.512674712,-0.404096329,-0.420421406,0.623442503,-0.544981700,-0.348237226
0.167716838,-0.054423525,0.001449732,-0.343958218,0.929462302,-0.142291302,0.308482323
0.577008076,0.313281083,0.346272365,0.252279910,0.316312955,0.362728917,0.355033451
0.988705476,0.974357067,0.794325098,1.157390175,0.710094695,0.657116921,0.880220017
0.914792798,1.128217543,0.873525501,1.370314211,0.404283923,0.596238155,0.923121868
1.072643374,1.129870346,1.290786013,1.398079971,-0.003771481,0.796677498,0.908818113
1.204792227,0.995869176,0.895801237,1.159949114,0.083013414,0.926237518,1.087829635
1.072266782,1.337701191,1.212414687,1.413740634,0.360789659,0.870498761,0.819158830
0.948500207,1.078222377,0.983818734,1.114818259,-0.106887077,0.377323601,0.698025378
0.758651313,0.840413825,0.570136507,0.750927096,-0.268652520,0.557852292,0.333977097
0.726353618,0.819607378,0.608808192,0.834012953,-0.104708893,0.634380516,0.729410925
0.444038630,0.689431385,0.750089178,0.597120238,-0.291796644,0.423551037,0.391892943
0.251247090,0.298312016,0.430871603,0.544536116,0.265476631,0.101826239,0.515015326
0.099871755,0.352877129,0.197905728,0.725752443,-0.489277731,-0.240024263,0.003105589
-0.248282039,-0.025438178,-0.095578366,0.158971692,-0.423787947,-0.759378356,-0.440321941
-0.317725251,-0.266200047,-0.518159253,-0.107989179,-0.928918428,-0.494840568,-0.214444323
-0.488409397,-0.534004240,-0.793853111,-0.535498929,-0.847747816,-0.668439133,-0.744202214
-0.835320628,-0.342121587,-0.298722529,-0.238127978,-1.355478908,-1.073182011,-0.706600100
-1.280539854,-1.146142791,-0.877157683,-1.513834950,-1.679058648,-1.199766013,-1.624276385
-1.027663911,-1.122022169,-1.111967158,-1.038440596,-0.569988919,-0.825373095,-1.143895114
-1.606691955,-1.520472706,-1.627213841,-1.528386931,-1.468707367,-1.164501569,-1.561427554
-1.715435987,-1.480550863,-1.356142525,-1.263154306,-1.238028967,-1.378488022,-1.558062364
-1.013970089,-1.375635196,-1.621145457,-0.890505641,-0.676764824,-1.324817935,-0.742978136
-0.957210160,-0.840502829,-0.929057192,-0.653956149,-0.423531133,-1.200718406,-0.817508978
-0.425284631,-0.462051540,-0.298691154,-0.568480628,0.715320628,-0.716303770,-0.210432525
0.086283066,0.257430150,0.378543718,0.309400142,1.185598249,0.147626468,0.291752402
0.566604061,0.323942569,0.288640586,0.376462901,1.086148061,0.634944172,0.851146157
1.119778571,0.832837224,1.253423685,0.753293087,1.740777730,0.789286491,1.256908903
1.158343258,1.129049985,1.179476909,1.227722380,1.451168310,1.303733977,1.327514170
1.255328058,1.106306471,1.206513934,0.969189107,1.016115339,1.114942707,1.274952993
1.357862117,1.161610996,1.304857127,0.735421257,1.364407511,1.276418381,1.689305838
1.133799278,1.283247848,1.484540578,0.989743434,1.181095615,1.316980878,0.884424032
1.101602580,1.206964340,0.938783354,1.448658351,1.214489714,1.217634056,0.930226744
1.154035355,1.288558140,1.402335384,1.217105311,1.653738869,1.365762535,1.408634273
1.081991226,1.063075475,0.936149095,1.152102384,1.577521667,1.397152947,0.906959518
0.753944115,0.920357919,0.666631967,1.024427285,1.623204071,1.095421893,0.660567480
0.432327487,0.678366590,0.677560979,0.492246167,0.443784379,0.451676085,0.336001158
0.425332660,0.686358144,0.558286815,0.629507851,0.115792739,0.534413440,-0.062213335
-0.036514496,0.206607144,0.051515283,0.540963768,-0.493375938,0.592774886,0.067158897
0.072323044,-0.065146965,-0.066863128,0.035095734,-0.484958315,0.077286951,-0.381420347
-0.666312756,-0.481401237,-0.767768185,-0.546470868,-0.779624299,0.184988480,-0.792117258
-0.957176800,-0.540538069,-0.738658389,-0.603483757,-1.139374522,-0.323765862,-1.130124182
-0.860502877,-0.884149739,-0.928251581,-0.926602589,-0.638624657,-0.610009285,-1.181280074
-1.211972080,-1.054980681,-1.054635572,-1.256443356,-1.494778112,-0.833868408,-1.176742146
-1.472717362,-1.331255267,-1.436029068,-1.684920881,-1.613416161,-1.834087537,-1.379836397
-1.858649519,-1.701744820,-1.949439820,-1.390735056,-1.744846842,-0.916202299,-2.040281986
-1.850925753,-1.637694265,-1.433211490,-1.680032585,-1.956098858,-1.458493318,-2.037586767
-1.470711639,-1.504653639,-1.179653641,-1.840905084,-1.225865549,-0.823442862,-1.958009578
-1.100464699,-1.199929818,-1.082598921,-1.374551565,-0.923405048,-1.206328772,-1.502246864
-0.636007615,-0.768347488,-0.427864876,-0.952569086,-0.270461219,-0.318411216,-1.152601245
-0.137982566,-0.171367603,-0.034203094,-0.540888531,-0.319825124,0.330482612,-0.588994247
0.323155810,0.179010967,0.451102553,-0.175194368,0.223272870,0.680290512,0.118453291
0.671950955,0.925884211,0.675278583,0.702179168,0.345232253,0.805242820,0.144370831
0.809296705,0.964454111,1.039195759,0.686781790,0.047757024,1.002228590,-0.206859131
1.079403368,1.218632616,1.305506198,0.816222243,0.570362090,1.285805142,0.014060014
0.889590613,1.029620618,1.077934717,0.645313434,0.420454938,0.845095162,0.224443274
1.225320390,1.243867648,1.365412599,0.934430455,0.992286078,1.450412537,0.889180102
1.362646039,1.279752244,1.193638289,1.129916407,1.590298267,1.392519389,0.997485457
1.048884056,1.289513017,1.393824763,0.853208570,0.656397433,1.019279082,0.743230302
0.910486299,1.376417356,1.074494226,1.695090509,0.810216230,1.038476635,0.554058125
0.753648231,0.938585826,0.844268731,1.021901400,0.729984169,0.826442030,0.410401879
0.794936072,1.090644564,1.024652707,1.218425974,1.236224265,1.076647003,0.797015658
0.466146438,0.676472812,0.473574432,0.805218469,1.013359134,0.743319077,0.218744061
0.147464010,0.489668896,0.768661934,0.554954227,0.708218193,0.304246292,0.449523807
0.044545516,0.309086153,0.701625651,-0.097078161,0.178244533,0.127627765,0.213655792
-0.223236170,0.049753019,-0.028094038,-0.024231516,-0.226308163,0.042425537,-0.140404882
-0.590669989,-0.326765793,-0.591205866,0.099358448,-0.966958812,-0.476740104,-0.352591175
-0.776139365,-0.500089997,-0.070717638,-0.935060503,-0.603467961,-1.098674995,-0.416158274
-0.919330685,-0.952458756,-0.973409663,-0.853637709,-0.592995892,-0.529281873,-0.730373404
-1.286715672,-1.125340661,-1.400829153,-0.796949009,-0.549974755,-1.323530826,-0.684874165
-1.406172590,-1.152374252,-1.481419335,-0.939532070,-0.536746818,-1.246720372,-0.994404806
-1.736616539,-1.338200201,-1.322764492,-1.153931211,-1.041238268,-2.130230717,-1.449269185
-1.689599423,-1.581396917,-1.513582483,-1.900456869,-1.177744621,-1.825412820,-1.345890102
-1.419103944,-1.545644158,-1.555671608,-1.491866100,-0.790590596,-1.568031360,-1.298260546
-1.143107694,-0.913318284,-0.866579067,-1.026207440,-1.131539906,-1.286611090,-1.019295582
-0.827277965,-0.636035690,-0.609545400,-0.686895107,-0.528356612,-1.419357364,-0.576421573
-0.266703373,-0.317829278,-0.130661474,-0.586953552,0.288871565,-0.639710459,-0.309628804
0.472189923,0.292579334,0.354514834,0.011591349,1.003414033,0.189842317,0.450315078
0.541988667,0.744966292,0.917839766,0.416659044,0.841513981,0.567731738,0.282372985
0.793044375,0.807409884,0.650913613,1.090843508,0.225270127,1.040040556,0.617888677
1.135916655,1.004370067,0.957482071,1.075776869,1.525182940,0.922045932,1.276173243
1.220747595,1.272778612,1.048915129,1.797896778,1.728652250,0.761464709,1.773360512
1.133514978,1.012094862,0.484469895,1.290592400,1.587645764,1.189145472,1.298788734
1.010959515,1.150959186,0.801905388,1.445699005,0.915845591,0.494724124,1.105988565
1.041941111,1.008029277,0.974941601,0.855786263,0.979431349,0.765619987,1.179788110
0.827994598,0.833037354,0.694293179,1.035083835,1.367681895,0.793028895,1.126471977
0.838158212,0.719183696,0.746311524,1.012490637,1.006398248,0.828169820,0.698994471
0.425675945,0.672043438,0.361113144,0.855913971,0.566768448,0.269987702,0.603516865
0.379442576,0.243913944,0.030429441,0.741936238,0.872008956,0.127582280,0.755017466
0.091108771,0.308154145,0.207163506,0.447395478,-0.111963898,0.194003364,0.056793964
-0.151324761,-0.395827180,-0.712760896,-0.087074131,-0.953766873,-0.255650317,0.018957080
-0.311917123,-0.441995704,-0.491155320,-0.303143393,-0.188137198,-0.594510282,0.132616931
-0.535075835,-0.561091906,-0.739458332,-0.305461582,-1.185687215,-0.633343656,-0.742679715
-0.704831514,-0.729154247,-0.862409036,-0.525587216,-0.948091719,-0.872180619,-0.713220322
-1.119289858,-1.015464666,-1.294509675,-0.643995060,-1.540637634,-0.375141382,-0.686205541
-1.203316067,-1.325599431,-1.417002239,-1.228743062,-1.543230749,-0.942391359,-1.117996034
-1.259392246,-1.552634629,-1.601407609,-1.320018808,-1.727527804,-1.248887102,-1.295296503
-1.409757908,-1.419101891,-1.432463340,-1.177965216,-2.293806521,-1.221118259,-1.162775299
-1.143211075,-1.345567171,-1.682814478,-1.104546413,-1.726731038,-1.020274065,-1.188311647
-0.651250706,-0.565145366,-0.389906723,-0.673076630,-0.713651443,-0.625522427,-0.650819706
-0.204438592,0.065845737,0.003567664,-0.179568614,-0.992952982,-0.226775164,-0.131490827
0.354972650,0.254705615,0.199848055,0.143256932,-0.154186094,0.496862436,0.076964816
0.995522381,0.793475917,0.916565091,0.559230320,0.419251503,0.688129063,0.701640126
1.353068976,0.961969576,1.000064326,0.876612548,1.647687668,1.401644329,1.392589569
1.206948693,1.544400934,1.644098709,1.351402721,0.399449592,1.011038011,1.048171361
1.412859889,1.277075604,1.107901512,1.275149199,0.889520636,1.677371306,1.563228404
1.394146905,1.465729243,1.628565491,1.176795122,0.646202213,1.631689071,1.383895149
1.436135829,1.212453053,0.977200868,1.268166568,0.284926575,1.670438163,1.056859316
1.291764334,1.503282405,1.371371572,1.358223599,0.718857126,1.911905718,1.330226405
1.261223988,1.218008637,1.418578752,1.074779480,1.098451749,1.482573037,1.537277936
1.219753540,1.354910896,1.396543941,1.174827654,0.766650750,1.266406048,1.191651514
0.914456569,0.962083393,1.012256727,1.044740840,0.371954419,0.741325411,1.003808535
0.877873218,0.741887551,0.713692656,0.451215551,0.501818307,0.852934539,0.323173479
0.435732934,0.604702800,0.760455845,0.631611718,0.196672327,0.334795514,0.511388642
0.431573721,0.332294232,0.315386535,0.294227846,0.449864518,0.037239733,0.233365012
0.087558326,0.211878274,0.217991497,0.450985922,1.043282594,0.335972329,0.380780119
-0.200656451,-0.079245687,0.264175612,-0.012745855,0.105239188,-0.273282517,0.038135614
-0.627099713,-0.199363024,0.009811417,-0.526527529,0.377147835,-0.100169319,-0.621732147
-0.681029742,-0.677699694,-0.642333832,-0.550568456,-0.147836535,-0.303580294,-0.530970583
-1.025998139,-0.740590732,-0.654387346,-0.944816184,-0.514241071,-0.630737550,-1.164950567
-1.214888773,-1.007562840,-0.808666949,-1.136605403,-1.454334753,-1.027259620,-1.430827561
-1.296209653,-1.347871064,-1.095199735,-1.374423026,-0.910121982,-0.828061295,-1.331266897
-1.505998135,-1.399242994,-1.247981663,-1.861091375,-0.622893754,-1.336221941,-1.587903502
-1.619772004,-1.733070954,-1.753261559,-1.877397158,-0.865035662,-1.301316460,-2.261236213
-0.994416402,-1.302334524,-1.202750634,-1.646901942,-0.421636477,-0.954811990,-1.597855146
-0.783212913,-0.931849360,-0.606469106,-1.131661988,-0.590477810,-0.751544523,-1.665196854
-0.427116680,-0.297494674,-0.397856199,-0.719162884,0.380220341,-0.428041614,-0.743887961
0.089687999,0.213672572,0.429047468,-0.272300736,0.759796586,0.367352242,0.033463074
0.701342523,0.313894038,0.567188566,-0.052089183,1.505565279,0.395101549,0.114296822
1.179727386,0.512279776,0.685412997,0.332667321,1.625580819,0.780278257,0.673130618
1.234757522,1.030168663,1.343501408,0.790339581,0.811280844,0.514953090,0.881038660
1.251931715,1.127931233,1.205981018,1.101754204,1.167446371,0.447864256,1.190930815
1.254376134,1.272598267,1.303982718,1.484614440,1.008490979,0.902137751,0.853123870
1.439050961,1.421831871,1.170964505,1.802167716,1.442658357,1.572871597,1.155614482
1.358001363,1.093944617,1.076511132,1.348500478,1.315247917,1.912211066,1.567423067
1.145020473,0.989829766,0.707334693,1.184142416,1.191950442,1.309673210,1.190245008
0.907082067,1.001902467,0.952473878,0.573012793,1.793210042,0.707534253,0.999554787
0.923902117,0.791575268,0.848342072,0.830500044,0.991677321,0.733659377,0.826591580
0.516729537,0.874452332,0.785513359,0.843994673,0.577618415,0.834264325,0.864400040
0.433127736,0.525957733,0.647832723,0.022564006,0.968435064,0.850111631,0.479113660
0.203680433,0.453443141,0.722659592,0.336416995,-0.208922552,0.533472313,0.165975444
-0.044611768,0.112576352,-0.116915875,0.136580066,-0.163862415,0.023497104,-0.355552691
-0.176409559,-0.146320201,-0.089443477,-0.224075990,-0.103672095,0.077458677,-0.024324777
-0.495592754,-0.159841000,-0.198214046,-0.590824502,-0.417999147,-0.495400658,-0.377592500
-0.650025671,-0.435982816,-0.266593301,-0.776904077,-0.877395865,-0.553475996,-0.701720508
-0.986375346,-0.636577523,-0.692714476,-0.714198757,-1.404510755,-0.573107916,-0.952529296
-1.011068167,-0.647728720,-0.915468181,-0.606796353,-0.963846083,-0.896847889,-0.858685312
-1.272259979,-1.061863521,-0.908286144,-1.068378915,-0.807076001,-0.946296543,-1.195328355
-1.492006959,-1.033481170,-1.195380725,-1.075257152,-1.633900053,-1.333860663,-1.324129548
-1.637514670,-1.254532763,-1.391621498,-1.057507806,-1.418782553,-1.492931629,-1.469607627
-1.308488674,-1.118949213,-0.858825721,-1.470277244,-1.159730391,-1.427324260,-1.441153801
-1.160250297,-0.895886883,-1.123708256,-0.656699323,-0.616988094,-1.174825428,-1.008175545
-0.513968800,-0.678947115,-0.882188091,-0.758020119,-0.336437439,-0.346006857,-0.511559240
-0.116036153,-0.343056318,-0.443763040,-0.439400383,0.131710839,-0.332591181,-0.118300111
0.284396554,0.000584405,0.028847805,-0.172331624,0.283718871,-0.019037471,0.357910414
0.719181689,0.460920168,0.638179132,0.382170797,0.346744377,0.106447822,0.941543836
0.978300210,0.844472309,1.070255873,0.591953431,0.318158412,0.448397233,0.595629426
1.247727758,0.615051207,0.668128995,0.026988886,0.773847829,0.660205920,0.994115176
1.017713080,0.766801981,0.545794985,0.288502255,0.088651756,0.755140376,0.966643393
1.145209823,0.735792404,0.735123660,0.280590504,-0.341033314,0.781161631,0.657037871
0.985773509,0.949107192,0.792723925,1.551483579,0.426448754,0.714020412,1.004920623
1.259002618,0.849319325,0.852049087,0.971693697,0.988841402,0.742218084,1.463809922
0.896713446,0.707417272,0.573609877,0.807516646,0.553018741,0.891514130,1.120958021
0.904817491,0.801111518,0.833949066,1.362219351,0.100001101,0.286891597,0.685313012
0.535290621,0.656413926,0.301794053,1.374355451,0.633084201,0.446589121,0.906350995
0.398569710,0.516375074,0.356251574,1.003843931,-0.844833873,0.137072170,0.621419733
0.200518934,0.027063992,-0.155100950,-0.012250440,-0.058793150,0.698356979,1.164163281
-0.010016966,0.058904814,-0.112007873,0.480680459,-0.023869384,-0.101546081,0.673087948
-0.121968729,-0.213293026,-0.401652894,0.384945349,0.282023033,-0.148269825,0.202038198
-0.252771849,-0.482817193,-0.520203684,-0.164761191,0.378948536,-0.335924942,0.295322818
-0.457682872,-0.467157923,-0.408547440,0.145864120,0.076429049,-0.314738878,-0.071481642
-0.741099004,-0.584547095,-0.837806854,0.033091946,-0.712089010,-1.133544322,-0.108794796
-0.820734416,-1.087970538,-1.312083610,-0.421856133,-0.501140233,-0.815011831,-0.383133531
-1.371340320,-1.124906699,-1.424117092,-0.619454841,-1.235805853,-0.979891001,-0.815160756
-1.502050056,-1.480558010,-1.618920110,-1.363808701,-1.201229492,-1.088103811,-0.789004015
-1.282244907,-1.413944302,-1.523275670,-1.053795273,-1.124783965,-1.586680786,-0.914739841
-1.086442256,-1.125214943,-1.269674111,-0.675487080,-1.773143659,-1.423761009,-0.948976408
-0.626604570,-0.916163808,-0.981465717,-0.578827159,-0.681336730,-1.099223028,-0.258292609
-0.368910424,-0.758355489,-0.541121807,-0.972351971,-0.107931974,-0.617764194,-0.001712473
0.197985628,-0.211747530,-0.174608850,0.413471736,0.317714106,-0.312753435,0.703116728
0.744826709,0.388502607,0.704448056,0.256693663,1.334092170,0.213529221,1.142523594
0.914307073,0.728140736,0.650756408,0.698971999,1.329508132,0.862649402,1.138613178
1.199616894,0.919879121,0.858271007,1.061907300,1.109881409,1.178448362,1.055521356
1.064502350,1.031885450,1.188943862,1.072032973,0.662459142,1.131219393,1.170952270
1.096524315,1.043738217,1.096665415,1.001910052,1.061588184,1.336693427,0.916816154
1.131798161,0.831834330,0.925750429,0.846261525,0.908395293,1.022011719,1.002114218
1.183933740,0.826818615,1.052566991,0.389565872,0.895331767,1.106747768,1.181289131
1.073240190,0.862868989,1.065187350,0.828073631,1.042946068,1.197062587,0.625223356
0.873439015,1.024515692,1.110323991,1.166455210,0.199196405,0.489716618,0.767527061
0.507085116,0.750584361,0.686616256,0.533463572,-0.013211663,1.034348627,0.657080551
0.303947166,0.373018669,0.450947701,0.464780401,-0.186294917,0.161551404,0.270976172
0.298137222,0.374477556,0.252451002,0.427961744,0.465812524,0.578919275,0.606916831
0.078842059,0.342568298,0.093491816,0.401440006,-0.415208464,0.159223132,0.316510200
-0.144130397,-0.113729427,0.136072914,-0.348463640,-0.558965116,-0.114001430,-0.260061434
-0.522612805,-0.353451585,-0.401324081,-0.178113098,-1.273337395,-0.252923665,-0.393548441
-0.291638954,-0.547016276,-0.425836821,-0.423234904,-0.565364989,-0.112134468,-0.504311340
-0.734817226,-0.712854426,-0.660190982,-0.477630198,-0.678750157,-0.472328941,-0.518961490
-0.716214536,-1.035826942,-0.752936811,-1.064849491,-0.752865023,-0.436241023,-0.518418984
-1.080751922,-1.069032270,-1.088298911,-1.077677596,-1.071458289,-0.841305178,-1.185444676
-1.218860104,-1.271830602,-1.277236346,-1.222507347,-1.279758400,-1.306357097,-1.208339189
-1.406530149,-1.217518836,-1.045690750,-0.997880429,-1.209710790,-1.550505927,-1.457475772
-1.614959973,-1.724609883,-1.756666880,-1.710939872,-1.490821651,-1.348558193,-1.731196348
-1.435684695,-1.607451506,-1.320078310,-1.797184942,-1.423884363,-1.615334487,-1.529050198
-1.007068865,-1.493636063,-1.368360509,-1.785146751,-0.937254676,-1.071303326,-1.471678976
-0.580645649,-1.303543689,-0.980040231,-1.911262683,-0.445029722,-0.860123369,-0.880616579
-0.181183737,-0.468798402,-0.466611395,-0.543663522,0.177438210,0.127174501,-0.415735959
0.319300022,-0.215864453,-0.247537319,-0.291173121,0.312599797,0.518891336,-0.343467769
0.758810115,0.252404182,0.226938992,-0.062755653,0.487793553,0.597319900,0.353042425
1.234127695,0.740100186,1.039289213,0.366033786,1.183579056,1.144709154,0.672447668
1.103498422,0.780951865,1.145109490,0.129796716,1.558510895,0.887018728,0.993879081
1.406066238,0.919419270,1.034897917,0.641088721,0.831483609,1.497641319,0.639402248
1.192946327,0.958977780,1.029023378,0.514123909,0.987182025,1.238440391,0.886311177
1.144697373,1.341850295,1.633824934,0.953417630,1.459339115,1.074718483,0.794566470
1.002520407,0.878733683,0.778410238,0.796457926,1.059504015,0.989583692,0.952100116
0.924563724,1.178733829,1.407600502,0.455586250,1.507685453,0.940482393,1.018661366
0.686775708,1.209497281,1.294898760,1.123985400,1.250011386,0.588845655,0.932980189
0.758066912,1.122127556,1.103358168,1.210482329,1.015131216,0.783602139,0.776781724
0.464522927,0.802280232,0.880321141,0.679822477,0.379863067,0.664740778,0.500294835
0.419539549,0.554704499,0.244188049,0.783795112,0.512746895,0.337662912,0.310127723
0.343769504,0.447630830,0.565213151,0.167729150,1.242926545,0.437078986,0.320099593
0.159827353,0.049116909,-0.174131207,0.020324795,0.093210741,-0.308923302,-0.062217738
-0.212320692,-0.108871946,-0.274419147,0.061997708,-0.435457265,-0.157661989,-0.296433795
-0.300169421,-0.370153483,-0.197780185,-0.576004976,-0.321492084,-0.672668744,-0.232127820
-0.690199885,-0.555682281,-0.837053742,-0.460977777,-1.525393899,-0.520476618,-0.783807422
-0.820338930,-0.811243188,-0.839765510,-1.175465377,-0.921755906,-0.634004126,-0.600264104
-0.960711382,-0.898838232,-1.035712976,-0.868315424,-1.210201262,-1.082080397,-1.261085398
-1.381745365,-1.322042843,-1.209416295,-1.169738383,-2.084132006,-1.449519285,-1.477026150
-1.431940919,-1.373240556,-1.411953466,-1.422645285,-1.380070200,-1.398271390,-0.574276187
-1.537284134,-1.550727109,-1.668040018,-1.317630362,-1.453331606,-1.554750497,-1.323848255
-1.765024795,-1.738667233,-1.728670618,-1.401487822,-2.006677866,-1.647361136,-1.192804692
-1.534793643,-1.846469935,-1.491552284,-1.958035562,-0.803861072,-1.819773481,-1.224692436
-1.209433912,-1.700143325,-1.560916153,-1.783480786,-0.391064316,-1.485452487,-0.571198576
-0.633336281,-1.185367384,-1.245637593,-0.955350331,-0.422851862,-0.912270408,-0.319803017
-0.180347715,-0.642239533,-0.766706894,-0.524284359,0.452151444,-0.386518457,-0.537839925
0.025140276,-0.224435450,-0.368231303,0.232945993,0.918698717,-0.495403483,0.333988837
0.504716410,0.276985226,-0.070963984,0.210469615,0.225288167,-0.257613442,0.690598577
0.965124765,0.566874305,0.481414665,0.810154169,0.439347048,0.356891857,0.539008862
0.866188618,0.485498617,0.020749784,1.043520241,0.988344259,0.771425752,1.054300582
0.775978061,0.566319942,0.619531690,1.222947985,0.552377338,1.150346100,0.993079413
0.895129997,0.970172949,1.002452751,1.102461709,0.536244960,0.698190388,1.270309162
0.784084481,0.505713462,0.492951976,0.466324067,0.408231697,0.736110215,1.207903933
0.787475368,0.648993691,0.482952194,0.785864705,0.603126256,0.689509068,0.997217348
0.628315489,0.490848322,0.484480947,0.891985157,0.342147322,0.174395119,0.997530687
0.517746489,0.479354624,0.477745216,0.179688445,0.593977055,0.336744441,0.962167830
0.608633971,0.640687936,0.645222498,0.744338499,0.135928167,0.000399557,0.518123611
0.248821180,0.069817122,-0.149748782,0.339773495,-0.030764032,-0.181004435,0.386561927
0.131423997,0.111912939,0.165413152,0.222258754,0.002655838,0.198723408,0.517064348
-0.172981046,-0.137688688,-0.074676243,-0.232564644,-0.707734444,0.364847751,-0.167113588
-0.261150983,-0.414643520,-0.363644235,-0.383465081,-0.521403428,-0.254690454,0.185514715
-0.498536039,-0.628224822,-0.277302055,-0.464928269,-0.859717002,-0.749600011,-0.499291058
-0.869996243,-0.591305353,-0.712634009,0.075964336,-0.759672589,-0.716583566,-0.094595190
-0.945492431,-1.006863825,-1.205534509,-0.910910318,-0.894877201,-0.291577140,-0.842374416
-1.206367333,-1.066781076,-0.761253998,-1.287921787,-1.550927208,-0.816697127,-0.986225299
-1.272429959,-1.378787383,-1.506538735,-1.345070848,-1.344286054,-1.571637791,-1.212579753
-1.627896482,-1.575547202,-1.429016620,-1.280496502,-1.773668873,-1.485968546,-1.430794973
-1.512378026,-1.720776473,-1.877940753,-1.518524039,-1.031207687,-1.798289531,-1.451778524
-1.289017112,-1.435865037,-1.185113790,-1.695688012,0.063983320,-1.430520633,-0.894372590
-0.771614144,-0.955749158,-0.608689078,-1.226549528,-0.116405386,-1.104873927,-0.626619458
-0.446207077,-0.623668586,-0.582725360,-0.823753628,-0.174813082,-0.161890787,-0.645299703
0.112371108,-0.061047033,0.298597496,-0.467599956,0.583419940,0.220161536,-0.220502010
0.444486549,0.277847647,0.438210092,-0.089132475,0.584657047,0.404352716,0.227891823
0.879753804,0.858794757,1.084528218,0.918989382,0.911699573,0.805873364,0.565489556
1.174067119,0.766177343,0.994467805,0.597583951,1.086901330,0.756970005,1.077430227
1.454538634,1.098988228,0.981977606,1.081224775,2.319858919,1.125371113,1.217394717
1.313224329,1.183193300,0.820706726,1.446590825,1.595371325,1.483203095,0.961887271
1.190869185,1.037796697,1.190169791,1.171929764,1.034643195,1.179346290,0.735030962
1.211255914,1.028082997,1.154768760,1.099903764,0.953717705,1.894739955,1.162434298
0.961618803,1.148536665,1.029178298,1.345301300,0.663333249,1.319320116,0.809554186
0.822911908,0.792423058,1.150863824,0.127554791,0.743181021,1.230755261,0.538924265
0.599247314,0.635306244,0.457983252,0.793472244,0.803990551,0.589094920,0.479748702
0.634785874,0.595711648,0.630581278,0.916505689,1.106111473,0.444801810,0.341147512
0.197115006,0.631710788,0.665608517,0.512818986,0.330727827,0.620623687,0.358966087
0.099937889,0.336118122,0.177112935,0.155099982,0.922323434,0.456881610,-0.188981661
-0.239828465,0.207752224,0.249521724,0.015065528,-0.210757014,0.128265524,-0.245054218
-0.418609501,-0.114415528,-0.099194336,-0.122378728,-0.098633535,0.052407095,-0.688121416
-0.636082934,-0.326625772,-0.423843422,-0.121428289,-1.054561675,0.010302780,-1.019679011
-0.917602052,-0.550989644,-0.697358682,-0.799291972,-0.750772759,-0.876573264,-1.186304226
-1.177915455,-0.867896429,-0.983155011,-0.905295966,-0.950269986,-0.698973237,-1.053783575
-1.499690684,-1.250597829,-1.514010684,-1.379322732,-1.270668231,-0.551792483,-1.624741635
-1.672561677,-1.275583168,-1.269328990,-1.423565912,-1.589181883,-1.591110703,-1.693984273
-1.672351007,-1.576963377,-1.329930866,-1.742191247,-1.492812264,-1.299036600,-1.604145631
-1.581311141,-1.530548743,-1.508055665,-1.133578680,-1.809097458,-1.842972994,-2.169893665
-1.552807521,-1.444107640,-1.401751274,-1.469550619,-0.947631621,-1.375003464,-1.515726573
-0.882034731,-0.932876767,-0.958436618,-0.845947006,-0.128747282,-0.919336461,-1.089019605
-0.415046982,-0.720748195,-0.849360073,-0.706244703,-0.432939207,-0.577579821,-0.817851904
-0.024862991,-0.002434388,0.194942417,-0.267509680,-0.014145529,-0.238682763,-0.244845388
0.673886625,0.378290607,0.588924942,0.399324229,0.747025441,0.384074482,0.341930627
1.036958332,0.966910458,1.037210324,0.942334647,1.251455453,1.076923476,0.551471191
1.210366196,1.056932605,0.943125041,1.222561099,1.230934239,0.934459315,1.619966101
